DATE_TIME,Production,WINDSPEED,TEMPERATURE,PRECIPITATION,IRRADIATION,heure
2020-01-01 02:00:00.000,0,8.99,1.61,0.0,0.0,2
2020-01-01 03:00:00.000,0,8.78,1.55,0.0,0.0,3
2020-01-01 04:00:00.000,0,8.99,1.53,0.0,0.0,4
2020-01-01 05:00:00.000,0,9.32,1.53,0.01,0.0,5
2020-01-01 06:00:00.000,0,9.37,1.3,0.02,0.0,6
2020-01-01 07:00:00.000,0,8.61,0.78,0.01,0.0,7
2020-01-01 08:00:00.000,32,7.62,0.28,0.01,23.78,8
2020-01-01 09:00:00.000,164,8.29,0.87,0.01,73.82,9
2020-01-01 10:00:00.000,287,9.5,1.69,0.04,163.12,10
2020-01-01 11:00:00.000,367,10.89,2.3,0.03,192.46,11
2020-01-01 12:00:00.000,423,10.95,2.46,0.01,244.34,12
2020-01-01 13:00:00.000,402,10.56,2.43,0.01,218.82,13
2020-01-01 14:00:00.000,306,9.97,2.11,0.01,184.84,14
2020-01-01 15:00:00.000,192,9.06,1.57,0.01,92.81,15
2020-01-01 16:00:00.000,47,8.31,0.67,0.0,17.22,16
2020-01-01 17:00:00.000,0,7.99,-0.6,0.0,0.0,17
2020-01-01 18:00:00.000,0,7.33,-1.7,0.0,0.0,18
2020-01-01 19:00:00.000,0,6.48,-2.61,0.01,0.0,19
2020-01-01 20:00:00.000,0,6.36,-2.54,0.0,0.0,20
2020-01-01 21:00:00.000,0,6.1,-2.35,0.0,0.0,21
2020-01-01 22:00:00.000,0,5.64,-2.24,0.0,0.0,22
2020-01-01 23:00:00.000,0,4.89,-2.22,0.0,0.0,23
2020-01-02 00:00:00.000,0,4.47,-2.23,0.0,0.0,0
2020-01-02 01:00:00.000,0,3.87,-2.71,0.0,0.0,1
2020-01-02 02:00:00.000,0,3.2,-4.06,0.0,0.0,2
2020-01-02 03:00:00.000,0,2.97,-5.28,0.0,0.0,3
2020-01-02 04:00:00.000,0,2.94,-5.75,0.0,0.0,4
2020-01-02 05:00:00.000,0,3.06,-5.86,0.0,0.0,5
2020-01-02 06:00:00.000,0,3.24,-5.77,0.0,0.0,6
2020-01-02 07:00:00.000,0,3.18,-5.56,0.0,0.0,7
2020-01-02 08:00:00.000,12,3.2,-4.36,0.0,30.28,8
2020-01-02 09:00:00.000,148,3.49,-1.85,0.0,126.43,9
2020-01-02 10:00:00.000,320,3.03,0.71,0.0,222.04,10
2020-01-02 11:00:00.000,427,3.1,2.08,0.0,299.16,11
2020-01-02 12:00:00.000,452,3.29,2.65,0.0,298.88,12
2020-01-02 13:00:00.000,421,3.33,3.01,0.0,256.49,13
2020-01-02 14:00:00.000,297,2.95,3.07,0.0,183.88,14
2020-01-02 15:00:00.000,127,1.81,1.3,0.0,102.73,15
2020-01-02 16:00:00.000,14,1.88,-0.35,0.0,17.17,16
2020-01-02 17:00:00.000,1,2.2,-1.15,0.0,0.0,17
2020-01-02 18:00:00.000,0,2.6,-1.76,0.0,0.0,18
2020-01-02 19:00:00.000,0,3.04,-2.42,0.0,0.0,19
2020-01-02 20:00:00.000,0,3.49,-2.96,0.0,0.0,20
2020-01-02 21:00:00.000,0,3.68,-3.08,0.0,0.0,21
2020-01-02 22:00:00.000,0,3.87,-2.7,0.0,0.0,22
2020-01-02 23:00:00.000,0,4.06,-2.45,0.0,0.0,23
2020-01-03 00:00:00.000,0,4.06,-2.67,0.0,0.0,0
2020-01-03 01:00:00.000,0,3.92,-2.63,0.0,0.0,1
2020-01-03 02:00:00.000,0,3.91,-2.63,0.0,0.0,2
2020-01-03 03:00:00.000,0,3.99,-1.97,0.0,0.0,3
2020-01-03 04:00:00.000,0,4.03,-1.6,0.0,0.0,4
2020-01-03 05:00:00.000,0,4.09,-1.77,0.0,0.0,5
2020-01-03 06:00:00.000,0,4.22,-2.22,0.0,0.0,6
2020-01-03 07:00:00.000,0,4.38,-2.45,0.0,0.0,7
2020-01-03 08:00:00.000,12,4.59,-1.34,0.0,28.38,8
2020-01-03 09:00:00.000,101,5.18,1.56,0.0,107.8,9
2020-01-03 10:00:00.000,240,5.32,3.27,0.0,204.12,10
2020-01-03 11:00:00.000,383,5.34,4.49,0.0,256.63,11
2020-01-03 12:00:00.000,417,5.17,5.48,0.0,304.7,12
2020-01-03 13:00:00.000,399,4.71,6.03,0.0,298.09,13
2020-01-03 14:00:00.000,277,3.26,5.36,0.0,248.98,14
2020-01-03 15:00:00.000,126,3.12,2.36,0.0,128.6,15
2020-01-03 16:00:00.000,17,3.63,-0.59,0.0,22.66,16
2020-01-03 17:00:00.000,0,3.78,-1.2,0.0,0.0,17
2020-01-03 18:00:00.000,0,3.84,-1.35,0.0,0.0,18
2020-01-03 19:00:00.000,0,3.85,-1.38,0.0,0.0,19
2020-01-03 20:00:00.000,0,3.82,-1.28,0.0,0.0,20
2020-01-03 21:00:00.000,0,3.76,-1.6,0.0,0.0,21
2020-01-03 22:00:00.000,0,3.69,-2.31,0.0,0.0,22
2020-01-03 23:00:00.000,0,3.6,-2.73,0.0,0.0,23
2020-01-04 00:00:00.000,0,3.58,-3.03,0.0,0.0,0
2020-01-04 01:00:00.000,0,3.6,-3.2,0.0,0.0,1
2020-01-04 02:00:00.000,0,3.55,-3.38,0.0,0.0,2
2020-01-04 03:00:00.000,0,3.44,-3.56,0.0,0.0,3
2020-01-04 04:00:00.000,0,3.32,-3.68,0.0,0.0,4
2020-01-04 05:00:00.000,0,3.15,-3.7,0.0,0.0,5
2020-01-04 06:00:00.000,0,3.06,-3.71,0.0,0.0,6
2020-01-04 07:00:00.000,0,3.04,-3.67,0.0,0.0,7
2020-01-04 08:00:00.000,29,2.91,-2.49,0.0,25.84,8
2020-01-04 09:00:00.000,171,3.47,0.32,0.0,99.46,9
2020-01-04 10:00:00.000,294,2.74,1.96,0.0,199.85,10
2020-01-04 11:00:00.000,367,2.74,3.4,0.0,245.79,11
2020-01-04 12:00:00.000,376,2.63,4.44,0.0,234.57,12
2020-01-04 13:00:00.000,306,2.41,5.22,0.0,219.72,13
2020-01-04 14:00:00.000,192,1.76,5.23,0.0,166.57,14
2020-01-04 15:00:00.000,65,1.79,3.62,0.0,95.77,15
2020-01-04 16:00:00.000,3,2.38,1.69,0.0,22.53,16
2020-01-04 17:00:00.000,0,2.8,0.98,0.01,0.0,17
2020-01-04 18:00:00.000,0,2.75,0.79,0.04,0.0,18
2020-01-04 19:00:00.000,0,2.46,0.73,0.06,0.0,19
2020-01-04 20:00:00.000,0,2.38,0.56,0.22,0.0,20
2020-01-04 21:00:00.000,1,2.38,0.55,0.19,0.0,21
2020-01-04 22:00:00.000,0,2.27,0.63,0.18,0.0,22
2020-01-04 23:00:00.000,0,2.2,0.49,0.16,0.0,23
2020-01-05 00:00:00.000,0,2.08,0.31,0.16,0.0,0
2020-01-05 01:00:00.000,0,2.07,0.27,0.18,0.0,1
2020-01-05 02:00:00.000,0,2.1,0.21,0.19,0.0,2
2020-01-05 03:00:00.000,0,2.15,0.01,0.19,0.0,3
2020-01-05 04:00:00.000,0,2.31,-0.31,0.2,0.0,4
2020-01-05 05:00:00.000,0,2.5,-0.53,0.23,0.0,5
2020-01-05 06:00:00.000,0,2.63,-0.6,0.28,0.0,6
2020-01-05 07:00:00.000,0,3.16,-0.4,0.28,0.0,7
2020-01-05 08:00:00.000,8,4.91,0.17,0.13,20.45,8
2020-01-05 09:00:00.000,52,6.33,0.88,0.06,77.01,9
2020-01-05 10:00:00.000,86,6.56,1.3,0.04,93.43,10
2020-01-05 11:00:00.000,124,7.35,2.05,0.02,138.57,11
2020-01-05 12:00:00.000,130,7.42,2.79,0.0,185.15,12
2020-01-05 13:00:00.000,124,7.19,3.23,0.0,186.65,13
2020-01-05 14:00:00.000,113,6.55,3.19,0.01,104.07,14
2020-01-05 15:00:00.000,80,5.34,2.02,0.02,58.16,15
2020-01-05 16:00:00.000,19,5.24,-0.06,0.01,21.2,16
2020-01-05 17:00:00.000,0,6.13,-0.26,0.01,0.0,17
2020-01-05 18:00:00.000,0,6.15,-0.6,0.01,0.0,18
2020-01-05 19:00:00.000,0,6.2,-0.8,0.02,0.0,19
2020-01-05 20:00:00.000,0,7.05,-0.59,0.02,0.0,20
2020-01-05 21:00:00.000,0,7.11,-0.6,0.03,0.0,21
2020-01-05 22:00:00.000,0,6.71,-0.65,0.04,0.0,22
2020-01-05 23:00:00.000,0,6.43,-0.74,0.05,0.0,23
2020-01-06 00:00:00.000,0,6.54,-0.82,0.06,0.0,0
2020-01-06 01:00:00.000,0,6.38,-0.98,0.06,0.0,1
2020-01-06 02:00:00.000,0,6.25,-1.18,0.06,0.0,2
2020-01-06 03:00:00.000,0,6.09,-1.41,0.07,0.0,3
2020-01-06 04:00:00.000,0,6.14,-1.52,0.08,0.0,4
2020-01-06 05:00:00.000,0,6.37,-1.57,0.08,0.0,5
2020-01-06 06:00:00.000,0,6.37,-1.63,0.06,0.0,6
2020-01-06 07:00:00.000,0,6.27,-1.79,0.04,0.0,7
2020-01-06 08:00:00.000,4,6.17,-1.88,0.03,27.86,8
2020-01-06 09:00:00.000,64,6.75,-1.42,0.02,99.97,9
2020-01-06 10:00:00.000,141,7.12,-0.61,0.01,189.27,10
2020-01-06 11:00:00.000,197,7.13,0.31,0.0,242.27,11
2020-01-06 12:00:00.000,256,7.07,1.09,0.0,280.23,12
2020-01-06 13:00:00.000,268,7.07,1.26,0.0,236.34,13
2020-01-06 14:00:00.000,225,6.77,0.82,0.0,197.3,14
2020-01-06 15:00:00.000,139,5.48,-0.54,0.0,109.11,15
2020-01-06 16:00:00.000,39,3.97,-3.71,0.0,25.08,16
2020-01-06 17:00:00.000,0,4.11,-4.69,0.0,0.0,17
2020-01-06 18:00:00.000,0,3.99,-5.23,0.0,0.0,18
2020-01-06 19:00:00.000,0,3.72,-5.7,0.0,0.0,19
2020-01-06 20:00:00.000,0,3.27,-6.07,0.0,0.0,20
2020-01-06 21:00:00.000,0,2.84,-6.29,0.0,0.0,21
2020-01-06 22:00:00.000,0,2.6,-6.39,0.0,0.0,22
2020-01-06 23:00:00.000,0,2.79,-6.45,0.0,0.0,23
2020-01-07 00:00:00.000,0,3.17,-6.42,0.0,0.0,0
2020-01-07 01:00:00.000,0,3.48,-6.41,0.0,0.0,1
2020-01-07 02:00:00.000,0,3.84,-6.43,0.0,0.0,2
2020-01-07 03:00:00.000,0,3.97,-6.49,0.0,0.0,3
2020-01-07 04:00:00.000,0,3.86,-6.55,0.0,0.0,4
2020-01-07 05:00:00.000,0,3.72,-6.61,0.0,0.0,5
2020-01-07 06:00:00.000,0,3.63,-6.66,0.0,0.0,6
2020-01-07 07:00:00.000,0,3.44,-6.63,0.0,0.0,7
2020-01-07 08:00:00.000,20,3.46,-6.02,0.0,29.96,8
2020-01-07 09:00:00.000,145,3.04,-3.64,0.0,158.64,9
2020-01-07 10:00:00.000,320,2.85,-1.31,0.0,261.64,10
2020-01-07 11:00:00.000,365,3.0,-0.4,0.0,316.86,11
2020-01-07 12:00:00.000,422,3.28,0.2,0.0,334.04,12
2020-01-07 13:00:00.000,436,3.4,0.4,0.0,317.91,13
2020-01-07 14:00:00.000,325,3.37,0.12,0.0,237.55,14
2020-01-07 15:00:00.000,103,2.56,-1.2,0.0,131.87,15
2020-01-07 16:00:00.000,51,2.19,-3.7,0.0,27.66,16
2020-01-07 17:00:00.000,0,2.11,-4.2,0.0,0.0,17
2020-01-07 18:00:00.000,0,1.97,-4.29,0.0,0.0,18
2020-01-07 19:00:00.000,0,1.79,-4.38,0.0,0.0,19
2020-01-07 20:00:00.000,0,1.59,-4.42,0.0,0.0,20
2020-01-07 21:00:00.000,0,1.53,-4.6,0.0,0.0,21
2020-01-07 22:00:00.000,0,1.67,-4.85,0.0,0.0,22
2020-01-07 23:00:00.000,0,1.96,-5.06,0.0,0.0,23
2020-01-08 00:00:00.000,0,2.29,-5.22,0.0,0.0,0
2020-01-08 01:00:00.000,0,2.46,-5.45,0.0,0.0,1
2020-01-08 02:00:00.000,0,2.52,-5.64,0.0,0.0,2
2020-01-08 03:00:00.000,0,2.51,-5.8,0.0,0.0,3
2020-01-08 04:00:00.000,0,2.52,-5.93,0.0,0.0,4
2020-01-08 05:00:00.000,0,2.62,-6.08,0.0,0.0,5
2020-01-08 06:00:00.000,0,2.65,-6.34,0.0,0.0,6
2020-01-08 07:00:00.000,1,2.48,-6.83,0.0,0.0,7
2020-01-08 08:00:00.000,76,2.85,-6.41,0.0,29.71,8
2020-01-08 09:00:00.000,151,2.91,-4.55,0.0,162.01,9
2020-01-08 10:00:00.000,302,2.73,-2.12,0.0,281.7,10
2020-01-08 11:00:00.000,454,2.4,-0.74,0.0,326.54,11
2020-01-08 12:00:00.000,499,2.16,0.19,0.0,366.59,12
2020-01-08 13:00:00.000,467,1.86,0.83,0.0,322.32,13
2020-01-08 14:00:00.000,354,1.46,0.91,0.0,273.77,14
2020-01-08 15:00:00.000,197,0.68,0.15,0.0,140.85,15
2020-01-08 16:00:00.000,51,0.06,-0.99,0.0,26.62,16
2020-01-08 17:00:00.000,25,0.67,-1.71,0.0,0.0,17
2020-01-08 18:00:00.000,0,1.04,-2.24,0.0,0.0,18
2020-01-08 19:00:00.000,0,1.39,-2.79,0.0,0.0,19
2020-01-08 20:00:00.000,0,1.8,-3.63,0.0,0.0,20
2020-01-08 21:00:00.000,0,2.19,-4.45,0.0,0.0,21
2020-01-08 22:00:00.000,0,2.54,-5.24,0.0,0.0,22
2020-01-08 23:00:00.000,0,2.67,-5.8,0.0,0.0,23
2020-01-09 00:00:00.000,0,2.67,-6.16,0.0,0.0,0
2020-01-09 01:00:00.000,0,2.69,-6.24,0.0,0.0,1
2020-01-09 02:00:00.000,0,2.68,-6.23,0.0,0.0,2
2020-01-09 03:00:00.000,0,2.67,-6.02,0.0,0.0,3
2020-01-09 04:00:00.000,0,2.63,-5.53,0.0,0.0,4
2020-01-09 05:00:00.000,0,2.65,-5.6,0.0,0.0,5
2020-01-09 06:00:00.000,0,2.68,-5.45,0.0,0.0,6
2020-01-09 07:00:00.000,0,2.75,-5.49,0.0,0.0,7
2020-01-09 08:00:00.000,23,2.56,-4.43,0.0,31.61,8
2020-01-09 09:00:00.000,122,2.74,-2.06,0.0,97.85,9
2020-01-09 10:00:00.000,272,2.21,-1.0,0.01,159.59,10
2020-01-09 11:00:00.000,302,2.13,-0.16,0.01,223.55,11
2020-01-09 12:00:00.000,345,2.3,0.98,0.0,239.49,12
2020-01-09 13:00:00.000,317,2.48,2.0,0.01,160.23,13
2020-01-09 14:00:00.000,192,2.11,2.31,0.01,131.63,14
2020-01-09 15:00:00.000,122,1.51,1.49,0.01,72.93,15
2020-01-09 16:00:00.000,39,1.67,0.9,0.01,25.46,16
2020-01-09 17:00:00.000,10,1.8,0.91,0.01,0.0,17
2020-01-09 18:00:00.000,0,2.06,0.77,0.01,0.0,18
2020-01-09 19:00:00.000,0,2.27,0.63,0.01,0.0,19
2020-01-09 20:00:00.000,0,2.44,0.31,0.0,0.0,20
2020-01-09 21:00:00.000,0,2.39,-0.0,0.0,0.0,21
2020-01-09 22:00:00.000,0,2.17,-0.16,0.0,0.0,22
2020-01-09 23:00:00.000,0,1.88,-0.13,0.0,0.0,23
2020-01-10 00:00:00.000,0,1.6,-0.08,0.0,0.0,0
2020-01-10 01:00:00.000,0,1.55,-0.42,0.0,0.0,1
2020-01-10 02:00:00.000,0,1.64,-0.87,0.0,0.0,2
2020-01-10 03:00:00.000,0,1.74,-1.24,0.0,0.0,3
2020-01-10 04:00:00.000,0,1.83,-1.57,0.0,0.0,4
2020-01-10 05:00:00.000,0,1.91,-1.88,0.0,0.0,5
2020-01-10 06:00:00.000,0,2.02,-2.27,0.0,0.0,6
2020-01-10 07:00:00.000,0,2.08,-2.6,0.01,0.0,7
2020-01-10 08:00:00.000,13,1.88,-1.92,0.02,30.1,8
2020-01-10 09:00:00.000,150,2.15,-0.03,0.01,130.66,9
2020-01-10 10:00:00.000,333,1.61,0.96,0.01,217.82,10
2020-01-10 11:00:00.000,452,1.42,2.71,0.0,305.6,11
2020-01-10 12:00:00.000,466,1.31,3.98,0.0,372.74,12
2020-01-10 13:00:00.000,463,1.27,4.66,0.0,331.95,13
2020-01-10 14:00:00.000,395,1.08,4.61,0.0,268.84,14
2020-01-10 15:00:00.000,207,1.29,3.48,0.0,152.99,15
2020-01-10 16:00:00.000,45,1.54,2.59,0.0,36.92,16
2020-01-10 17:00:00.000,0,1.7,2.18,0.0,0.0,17
2020-01-10 18:00:00.000,0,1.83,1.9,0.0,0.0,18
2020-01-10 19:00:00.000,0,2.05,1.53,0.0,0.0,19
2020-01-10 20:00:00.000,0,2.33,1.05,0.0,0.0,20
2020-01-10 21:00:00.000,0,2.63,0.45,0.0,0.0,21
2020-01-10 22:00:00.000,0,2.86,0.01,0.0,0.0,22
2020-01-10 23:00:00.000,0,2.99,-0.24,0.0,0.0,23
2020-01-11 00:00:00.000,0,3.06,-0.37,0.0,0.0,0
2020-01-11 01:00:00.000,0,3.09,-0.55,0.0,0.0,1
2020-01-11 02:00:00.000,0,3.12,-0.77,0.0,0.0,2
2020-01-11 03:00:00.000,0,3.2,-1.1,0.0,0.0,3
2020-01-11 04:00:00.000,0,3.29,-1.45,0.0,0.0,4
2020-01-11 05:00:00.000,0,3.34,-1.86,0.0,0.0,5
2020-01-11 06:00:00.000,0,3.38,-2.17,0.0,0.0,6
2020-01-11 07:00:00.000,0,3.41,-2.21,0.0,0.0,7
2020-01-11 08:00:00.000,11,3.25,-1.07,0.0,32.27,8
2020-01-11 09:00:00.000,124,3.57,1.95,0.0,148.07,9
2020-01-11 10:00:00.000,245,4.0,3.7,0.0,254.05,10
2020-01-11 11:00:00.000,290,3.93,4.69,0.0,312.9,11
2020-01-11 12:00:00.000,354,3.93,4.76,0.01,347.61,12
2020-01-11 13:00:00.000,369,4.04,4.43,0.01,322.88,13
2020-01-11 14:00:00.000,254,4.16,4.25,0.0,240.96,14
2020-01-11 15:00:00.000,101,4.37,3.7,0.0,115.38,15
2020-01-11 16:00:00.000,15,4.62,2.25,0.0,25.44,16
2020-01-11 17:00:00.000,0,5.25,2.11,0.0,0.0,17
2020-01-11 18:00:00.000,0,5.91,1.73,0.0,0.0,18
2020-01-11 19:00:00.000,0,6.77,1.61,0.0,0.0,19
2020-01-11 20:00:00.000,0,6.96,1.77,0.0,0.0,20
2020-01-11 21:00:00.000,0,6.76,1.79,0.0,0.0,21
2020-01-11 22:00:00.000,0,6.57,1.57,0.0,0.0,22
2020-01-11 23:00:00.000,0,6.53,1.23,0.01,0.0,23
2020-01-12 00:00:00.000,0,7.01,1.34,0.02,0.0,0
2020-01-12 01:00:00.000,0,6.7,1.18,0.01,0.0,1
2020-01-12 02:00:00.000,0,6.53,1.02,0.01,0.0,2
2020-01-12 03:00:00.000,0,6.31,0.8,0.01,0.0,3
2020-01-12 04:00:00.000,0,6.4,0.66,0.01,0.0,4
2020-01-12 05:00:00.000,0,6.01,0.46,0.0,0.0,5
2020-01-12 06:00:00.000,0,5.63,0.33,0.01,0.0,6
2020-01-12 07:00:00.000,0,5.06,0.03,0.01,0.0,7
2020-01-12 08:00:00.000,8,4.76,-0.29,0.01,30.7,8
2020-01-12 09:00:00.000,62,4.56,-0.5,0.01,147.54,9
2020-01-12 10:00:00.000,160,3.78,0.07,0.0,237.94,10
2020-01-12 11:00:00.000,219,3.22,1.52,0.0,286.07,11
2020-01-12 12:00:00.000,277,3.02,2.86,0.0,302.31,12
2020-01-12 13:00:00.000,317,2.84,3.36,0.0,290.87,13
2020-01-12 14:00:00.000,289,2.46,3.24,0.0,255.76,14
2020-01-12 15:00:00.000,132,1.3,1.91,0.0,144.28,15
2020-01-12 16:00:00.000,16,0.44,0.83,0.0,31.41,16
2020-01-12 17:00:00.000,0,0.69,0.11,0.0,0.0,17
2020-01-12 18:00:00.000,0,1.77,-0.82,0.0,0.0,18
2020-01-12 19:00:00.000,0,2.66,-1.8,0.0,0.0,19
2020-01-12 20:00:00.000,0,3.14,-2.16,0.0,0.0,20
2020-01-12 21:00:00.000,0,3.23,-2.21,0.0,0.0,21
2020-01-12 22:00:00.000,0,3.09,-2.28,0.0,0.0,22
2020-01-12 23:00:00.000,0,2.88,-2.41,0.0,0.0,23
2020-01-13 00:00:00.000,0,2.74,-2.57,0.0,0.0,0
2020-01-13 01:00:00.000,0,2.77,-2.7,0.0,0.0,1
2020-01-13 02:00:00.000,0,2.85,-2.85,0.0,0.0,2
2020-01-13 03:00:00.000,0,2.85,-2.96,0.0,0.0,3
2020-01-13 04:00:00.000,0,2.77,-3.04,0.0,0.0,4
2020-01-13 05:00:00.000,0,2.59,-3.2,0.0,0.0,5
2020-01-13 06:00:00.000,0,2.46,-3.43,0.0,0.0,6
2020-01-13 07:00:00.000,1,2.5,-3.55,0.0,0.0,7
2020-01-13 08:00:00.000,21,2.52,-2.47,0.0,35.62,8
2020-01-13 09:00:00.000,128,3.37,-0.17,0.0,168.84,9
2020-01-13 10:00:00.000,264,2.64,1.67,0.0,249.48,10
2020-01-13 11:00:00.000,326,1.85,3.65,0.0,320.3,11
2020-01-13 12:00:00.000,351,1.69,4.73,0.0,323.91,12
2020-01-13 13:00:00.000,335,1.85,5.48,0.0,301.72,13
2020-01-13 14:00:00.000,307,1.42,5.19,0.0,237.91,14
2020-01-13 15:00:00.000,218,1.27,3.68,0.0,142.88,15
2020-01-13 16:00:00.000,38,1.3,2.56,0.0,41.7,16
2020-01-13 17:00:00.000,0,1.24,2.31,0.0,0.0,17
2020-01-13 18:00:00.000,0,1.12,2.11,0.0,0.0,18
2020-01-13 19:00:00.000,0,1.15,1.63,0.0,0.0,19
2020-01-13 20:00:00.000,0,1.31,1.19,0.0,0.0,20
2020-01-13 21:00:00.000,0,1.4,0.85,0.0,0.0,21
2020-01-13 22:00:00.000,0,1.36,0.65,0.0,0.0,22
2020-01-13 23:00:00.000,0,1.27,0.62,0.0,0.0,23
2020-01-14 00:00:00.000,0,1.2,0.52,0.0,0.0,0
2020-01-14 01:00:00.000,0,1.25,0.26,0.0,0.0,1
2020-01-14 02:00:00.000,0,1.53,-0.35,0.0,0.0,2
2020-01-14 03:00:00.000,0,1.83,-1.07,0.0,0.0,3
2020-01-14 04:00:00.000,0,1.84,-1.45,0.0,0.0,4
2020-01-14 05:00:00.000,0,1.69,-1.76,0.0,0.0,5
2020-01-14 06:00:00.000,0,1.67,-2.39,0.0,0.0,6
2020-01-14 07:00:00.000,0,1.77,-3.26,0.0,0.0,7
2020-01-14 08:00:00.000,8,1.82,-3.48,0.0,28.4,8
2020-01-14 09:00:00.000,76,1.96,-1.77,0.0,171.12,9
2020-01-14 10:00:00.000,233,1.79,-0.39,0.0,250.45,10
2020-01-14 11:00:00.000,325,1.36,1.27,0.0,315.8,11
2020-01-14 12:00:00.000,364,0.97,2.55,0.0,333.75,12
2020-01-14 13:00:00.000,369,0.83,3.15,0.0,319.57,13
2020-01-14 14:00:00.000,336,0.77,2.97,0.0,249.28,14
2020-01-14 15:00:00.000,174,0.77,1.94,0.0,152.79,15
2020-01-14 16:00:00.000,36,0.95,0.98,0.0,43.26,16
2020-01-14 17:00:00.000,1,1.31,0.36,0.0,0.0,17
2020-01-14 18:00:00.000,0,1.84,-0.62,0.0,0.0,18
2020-01-14 19:00:00.000,0,2.35,-1.52,0.0,0.0,19
2020-01-14 20:00:00.000,0,2.68,-2.04,0.0,0.0,20
2020-01-14 21:00:00.000,0,2.81,-2.54,0.0,0.0,21
2020-01-14 22:00:00.000,0,2.8,-3.11,0.0,0.0,22
2020-01-14 23:00:00.000,0,2.62,-3.53,0.0,0.0,23
2020-01-15 00:00:00.000,0,2.25,-3.66,0.0,0.0,0
2020-01-15 01:00:00.000,0,1.86,-3.68,0.0,0.0,1
2020-01-15 02:00:00.000,0,1.51,-3.73,0.0,0.0,2
2020-01-15 03:00:00.000,0,1.24,-3.91,0.0,0.0,3
2020-01-15 04:00:00.000,0,1.14,-4.27,0.0,0.0,4
2020-01-15 05:00:00.000,0,1.27,-4.82,0.0,0.0,5
2020-01-15 06:00:00.000,0,1.45,-5.31,0.0,0.0,6
2020-01-15 07:00:00.000,0,1.53,-5.59,0.0,0.0,7
2020-01-15 08:00:00.000,22,1.34,-4.8,0.0,29.1,8
2020-01-15 09:00:00.000,121,1.1,-2.49,0.0,177.02,9
2020-01-15 10:00:00.000,247,2.03,-0.49,0.0,256.73,10
2020-01-15 11:00:00.000,341,2.94,1.06,0.0,338.5,11
2020-01-15 12:00:00.000,364,3.21,2.23,0.0,333.57,12
2020-01-15 13:00:00.000,351,3.38,2.8,0.0,315.54,13
2020-01-15 14:00:00.000,306,3.5,2.61,0.0,263.99,14
2020-01-15 15:00:00.000,186,2.61,1.05,0.0,159.58,15
2020-01-15 16:00:00.000,34,2.94,-1.91,0.0,43.52,16
2020-01-15 17:00:00.000,0,3.25,-2.54,0.0,0.0,17
2020-01-15 18:00:00.000,0,3.52,-2.56,0.0,0.0,18
2020-01-15 19:00:00.000,0,3.87,-2.57,0.0,0.0,19
2020-01-15 20:00:00.000,0,4.07,-2.71,0.0,0.0,20
2020-01-15 21:00:00.000,0,4.09,-3.37,0.0,0.0,21
2020-01-15 22:00:00.000,0,4.22,-4.02,0.0,0.0,22
2020-01-15 23:00:00.000,0,4.43,-4.43,0.0,0.0,23
2020-01-16 00:00:00.000,0,4.94,-4.38,0.0,0.0,0
2020-01-16 01:00:00.000,0,5.19,-4.35,0.0,0.0,1
2020-01-16 02:00:00.000,0,5.1,-4.44,0.0,0.0,2
2020-01-16 03:00:00.000,0,4.65,-4.66,0.0,0.0,3
2020-01-16 04:00:00.000,0,4.38,-4.81,0.0,0.0,4
2020-01-16 05:00:00.000,0,3.91,-5.0,0.0,0.0,5
2020-01-16 06:00:00.000,0,3.5,-5.08,0.0,0.0,6
2020-01-16 07:00:00.000,0,3.18,-5.04,0.0,0.0,7
2020-01-16 08:00:00.000,15,3.05,-4.54,0.0,31.55,8
2020-01-16 09:00:00.000,116,3.0,-3.14,0.0,166.48,9
2020-01-16 10:00:00.000,196,3.01,-1.65,0.0,260.8,10
2020-01-16 11:00:00.000,253,2.79,0.04,0.0,335.27,11
2020-01-16 12:00:00.000,289,2.35,1.33,0.0,381.79,12
2020-01-16 13:00:00.000,268,1.88,1.76,0.0,375.32,13
2020-01-16 14:00:00.000,219,1.39,1.65,0.0,287.56,14
2020-01-16 15:00:00.000,122,0.99,0.53,0.0,165.98,15
2020-01-16 16:00:00.000,29,1.5,-1.79,0.0,46.7,16
2020-01-16 17:00:00.000,0,2.01,-2.73,0.0,0.0,17
2020-01-16 18:00:00.000,0,2.24,-3.17,0.0,0.0,18
2020-01-16 19:00:00.000,0,2.41,-3.49,0.0,0.0,19
2020-01-16 20:00:00.000,0,2.52,-4.06,0.0,0.0,20
2020-01-16 21:00:00.000,0,2.61,-4.7,0.0,0.0,21
2020-01-16 22:00:00.000,0,2.7,-5.15,0.0,0.0,22
2020-01-16 23:00:00.000,0,2.78,-5.43,0.0,0.0,23
2020-01-17 00:00:00.000,0,2.85,-5.5,0.0,0.0,0
2020-01-17 01:00:00.000,0,2.92,-5.46,0.0,0.0,1
2020-01-17 02:00:00.000,0,2.98,-5.36,0.0,0.0,2
2020-01-17 03:00:00.000,0,3.03,-5.21,0.0,0.0,3
2020-01-17 04:00:00.000,0,3.08,-4.89,0.0,0.0,4
2020-01-17 05:00:00.000,0,2.99,-4.14,0.0,0.0,5
2020-01-17 06:00:00.000,0,2.93,-3.43,0.01,0.0,6
2020-01-17 07:00:00.000,0,2.87,-3.21,0.01,0.0,7
2020-01-17 08:00:00.000,6,3.57,-2.68,0.01,28.21,8
